,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
7375,3,1,1,6,0,2
7379,2,2,0,6,0,2
7380,0,0,0,3,0,2
7382,2,0,2,5,0,2
7383,2,1,1,5,0,2
7388,0,0,0,4,0,2
7395,3,2,1,4,0,2
7399,1,1,0,4,0,2
7401,2,1,1,7,0,2
7402,3,1,2,5,0,2
7403,1,1,0,4,0,2
7408,1,1,0,5,0,2
7410,0,0,0,3,0,2
7411,1,1,0,4,0,2
7412,0,0,0,4,0,2
7413,2,1,1,6,0,2
7414,3,1,2,5,0,2
7415,1,1,0,7,0,2
7416,1,1,0,5,0,2
7417,2,1,1,4,0,2
7418,2,1,1,5,0,2
7420,3,1,2,4,0,2
7428,3,2,1,7,0,2
7430,1,1,0,4,0,2
7431,3,1,2,7,0,2
7432,3,1,2,7,0,2
7434,2,1,1,5,0,2
7436,1,1,0,5,0,2
7439,2,0,2,6,0,2
7442,1,0,1,5,0,2
7446,2,1,1,8,0,2
7447,2,0,2,4,0,2
7451,3,1,2,5,0,2
7454,1,1,0,5,0,2
7455,3,2,1,8,0,2
7456,4,2,2,7,0,2
7457,1,1,0,5,0,2
7458,1,1,0,5,0,2
7461,2,1,1,5,0,2
7462,1,1,0,7,0,2
7463,1,1,0,5,0,2
7465,0,0,0,4,0,2
7466,3,1,2,5,0,2
7467,0,0,0,3,0,2
7470,0,0,0,5,0,2
7471,3,1,2,5,0,2
7474,4,3,1,6,0,2
7475,4,4,0,6,0,2
7476,1,1,0,2,0,2
7478,3,1,1,5,0,2
7480,3,1,1,5,0,2
7483,2,1,0,6,0,2
7484,1,0,0,6,0,2
7485,5,1,3,6,0,2
7486,3,1,1,8,0,2
7491,3,2,1,9,0,2
7492,3,1,2,8,0,2
7493,1,1,0,7,0,2
7494,1,1,0,5,0,2
7498,2,1,1,9,0,2
7499,2,1,1,5,0,2
7500,3,1,2,7,0,2
7501,3,2,1,6,0,2
7502,1,1,0,3,0,2
7504,2,2,0,7,0,2
7510,2,1,1,4,0,2
7514,4,1,3,7,0,2
7515,2,2,0,5,0,2
7519,2,2,0,6,0,2
7520,1,1,0,4,0,2
7521,0,0,0,4,0,2
7522,3,3,0,5,0,2
7526,3,2,1,7,0,2
7527,4,2,2,6,0,2
7528,3,1,2,6,0,2
7529,3,3,0,7,0,2
7537,3,1,2,4,0,2
7556,2,1,1,5,0,2
7558,0,0,0,5,0,2
7560,2,1,1,5,0,2
7564,2,2,0,6,0,2
7565,4,1,3,6,0,2
7566,3,3,0,4,0,2
7569,0,0,0,3,0,2
7571,3,3,0,4,0,2
7573,3,1,2,7,0,2
7574,1,1,0,5,0,2
7578,3,3,0,8,0,2
7579,0,0,0,5,0,2
7581,3,2,1,7,0,2
7583,1,1,0,6,0,2
7584,1,0,1,4,0,2
7585,2,1,1,2,0,2
7586,1,0,1,5,0,2
7587,1,0,1,4,0,2
7588,1,0,1,5,0,2
7590,1,1,0,6,0,2
7592,3,3,0,3,0,2
7593,3,1,2,6,0,2
7594,2,1,1,4,0,2
7596,1,0,1,3,0,2
7600,1,1,0,7,0,2
7601,2,1,1,9,0,2
7602,1,1,0,3,0,2
7603,1,1,0,4,0,2
7604,0,0,0,3,0,2
7606,3,3,0,5,0,2
7607,4,3,1,6,0,2
7608,4,3,1,5,0,2
7609,1,1,0,4,0,2
7610,1,0,1,2,0,2
7611,1,0,1,4,0,2
7612,3,1,2,5,0,2
7613,2,1,0,5,0,2
7618,1,1,0,2,0,2
7619,2,0,1,6,0,2
7620,0,0,0,4,0,2
7621,2,1,0,5,0,2
7627,3,1,1,5,0,2
7628,3,1,1,9,0,2
7631,0,0,0,3,0,2
7636,1,0,0,9,0,2
7641,1,0,0,8,0,2
7642,1,0,0,5,0,2
7643,1,0,0,5,0,2
7644,2,0,1,6,0,2
7652,2,2,0,2,0,2
7654,4,2,1,7,0,2
7656,3,1,1,7,0,2
7657,2,1,0,10,0,2
7658,4,3,1,7,0,2
7659,1,0,0,9,0,2
7660,4,1,2,7,0,2
7661,0,0,0,3,0,2
7664,3,2,0,10,0,2
7665,3,1,1,10,0,2
7667,2,1,0,6,0,2
7668,2,1,0,6,0,2
7671,1,1,0,4,0,2
7675,2,1,0,4,0,2
7677,4,3,0,7,0,2
7678,0,0,0,5,0,2
7679,2,1,0,6,0,2
7682,4,1,3,7,0,2
7685,2,1,1,8,0,2
7686,4,2,2,4,0,2
7689,2,0,1,5,0,2
7690,3,1,1,5,0,2
7691,1,0,0,4,0,2
7692,1,0,0,4,0,2
7693,0,0,0,4,0,2
7694,4,4,0,4,0,2
7695,0,0,0,2,0,2
7696,4,1,2,8,0,2
7697,2,1,1,6,0,2
7698,2,1,1,3,0,2
7699,1,0,0,4,0,2
7701,0,0,0,1,0,2
7702,3,2,1,4,0,2
7703,1,0,1,2,0,2
7717,2,1,0,8,0,2
7719,4,1,2,5,0,2
7721,4,2,1,6,0,2
7722,2,0,1,5,0,2
7723,3,3,0,4,0,2
7725,4,0,3,7,0,2
7726,1,0,0,4,0,2
7727,4,2,1,8,0,2
7728,3,2,0,6,0,2
7729,3,1,1,4,0,2
7731,0,0,0,3,0,2
7732,5,5,0,5,0,2
7733,3,1,2,4,0,2
7734,2,0,2,4,0,2
7735,0,0,0,3,0,2
7736,0,0,0,3,0,2
7737,4,3,1,6,0,2
7738,4,4,0,5,0,2
7739,0,0,0,2,0,2
7740,0,0,0,3,0,2
7741,3,3,0,5,0,2
7742,0,0,0,3,0,2
7743,3,3,0,4,0,2
7744,1,0,1,2,0,2
7745,4,4,0,6,0,2
7746,1,0,0,5,0,2
7747,0,0,0,3,0,2
7748,2,0,2,4,0,2
7750,1,1,0,4,0,2
7751,1,1,0,3,0,2
7752,1,1,0,3,0,2
7762,2,0,2,5,0,2
7764,1,1,0,4,0,2
7765,0,0,0,5,0,2
7767,1,1,0,5,0,2
7768,0,0,0,3,0,2
7769,4,3,1,6,0,2
7771,1,1,0,4,0,2
7778,3,3,0,6,0,2
7782,1,1,0,4,0,2
7784,1,1,0,5,0,2
7787,1,1,0,4,0,2
7789,4,4,0,5,0,2
7790,3,2,1,5,0,2
7793,4,1,3,7,0,2
7794,1,1,0,5,0,2
7796,0,0,0,5,0,2
7797,1,0,1,2,0,2
7798,0,0,0,6,0,2
7799,1,1,0,5,0,2
7803,1,0,1,4,0,2
7804,0,0,0,6,0,2
7806,2,1,1,3,0,2
7807,0,0,0,3,0,2
7814,3,2,1,5,0,2
7817,3,3,0,6,0,2
7820,3,2,1,6,0,2
7822,3,3,0,7,0,2
7824,2,2,0,8,0,2
7825,3,2,1,7,0,2
7826,2,0,2,8,0,2
7829,2,1,1,3,0,2
7830,0,0,0,5,0,2
7834,1,0,0,6,0,2
7836,1,0,0,5,0,2
7842,1,0,0,8,0,2
7844,2,1,1,3,0,2
7845,2,1,0,6,0,2
7846,2,2,0,8,0,2
7848,2,2,0,5,0,2
7849,4,3,1,7,0,2
7851,3,1,1,6,0,2
7852,0,0,0,4,0,2
7853,2,1,1,3,0,2
7854,1,0,0,6,0,2
7855,4,3,1,5,0,2
7857,4,2,1,8,0,2
7858,1,0,0,6,0,2
7859,0,0,0,3,0,2
7860,0,0,0,5,0,2
7861,2,0,2,5,0,2
7862,4,1,2,5,0,2
7863,2,0,2,7,0,2
7866,1,0,1,3,0,2
7867,2,1,0,7,0,2
7869,2,1,1,2,0,2
7870,1,0,0,6,0,2
7871,1,0,0,6,0,2
7872,2,1,0,5,0,2
7873,3,1,1,6,0,2
7874,1,0,0,5,0,2
7876,2,1,0,4,0,2
7878,2,1,0,8,0,2
7879,3,0,2,6,0,2
7880,3,1,1,8,0,2
7884,4,1,2,5,0,2
7885,2,1,0,5,0,2
7886,5,4,0,6,0,2
7887,2,1,0,4,0,2
7888,2,2,0,3,0,2
7889,1,0,1,4,0,2
7890,0,0,0,3,0,2
7891,0,0,0,3,0,2
7892,0,0,0,3,0,2
7893,2,1,1,4,0,2
7894,4,4,0,4,0,2
7895,0,0,0,3,0,2
7896,2,0,2,11,0,2
7897,1,0,1,4,0,2
7898,4,3,1,6,0,2
7899,4,3,1,6,0,2
7900,1,0,1,4,0,2
7901,1,0,1,4,0,2
7902,4,3,1,6,0,2
7903,0,0,0,2,0,2
7904,2,2,0,2,0,2
7905,3,1,2,6,0,2
7907,3,1,2,4,0,2
7912,5,3,2,5,0,2
7914,2,1,1,4,0,2
7919,1,0,1,4,0,2
7923,1,0,1,4,0,2
7924,1,1,0,4,0,2
7927,4,2,2,5,0,2
7928,2,1,1,4,0,2
7949,0,0,0,4,0,2
7950,0,0,0,4,0,2
7951,0,0,0,4,0,2
7952,1,0,1,4,0,2
7953,0,0,0,4,0,2
7954,0,0,0,4,0,2
7955,1,1,0,5,0,2
7956,0,0,0,4,0,2
7957,1,0,1,5,0,2
7958,2,1,1,5,0,2
7959,3,0,3,6,0,2
7961,1,0,1,5,0,2
7964,1,0,1,5,0,2
7965,1,1,0,5,0,2
7966,0,0,0,4,0,2
7967,1,0,1,5,0,2
7968,3,2,1,7,0,2
7971,1,1,0,5,0,2
7972,1,1,0,5,0,2
7974,3,1,2,5,0,2
7979,1,1,0,3,0,2
7980,2,1,0,7,0,2
7982,4,3,1,4,0,2
7984,1,0,1,2,0,2
7985,0,0,0,3,0,2
7986,4,1,3,7,0,2
7987,0,0,0,3,0,2
7990,1,0,1,3,0,2
7991,2,0,2,4,0,2
7994,2,1,1,4,0,2
7995,0,0,0,3,0,2
7996,0,0,0,4,0,2
7997,0,0,0,3,0,2
8001,3,0,2,4,0,2
8003,5,1,2,6,0,2
8005,0,0,0,4,0,2
8006,0,0,0,0,0,2
8007,0,0,0,1,0,2
8010,1,1,0,3,0,2
8011,1,0,1,2,0,2
8012,3,0,3,6,0,2
8013,0,0,0,3,0,2
8015,0,0,0,2,0,2
8016,2,1,1,5,0,2
8017,0,0,0,0,0,2
8018,0,0,0,3,0,2
8019,1,0,1,4,0,2
8020,0,0,0,4,0,2
8021,4,1,3,7,0,2
8022,0,0,0,1,0,2
8023,0,0,0,3,0,2
8024,0,0,0,2,0,2
8026,0,0,0,4,0,2
8028,0,0,0,2,0,2
8030,0,0,0,4,0,2
8031,0,0,0,3,0,2
8032,1,0,1,3,0,2
8033,2,0,1,5,0,2
8034,1,0,0,5,0,2
8035,3,1,2,4,0,2
8037,1,0,1,6,0,2
8039,1,0,1,3,0,2
8040,0,0,0,3,0,2
8041,3,0,2,4,0,2
8044,0,0,0,2,0,2
8045,0,0,0,2,0,2
8046,5,4,0,5,0,2
8047,1,0,1,4,0,2
8048,0,0,0,4,0,2
8051,4,2,2,4,0,2
8053,1,1,0,4,0,2
8054,0,0,0,3,0,2
8056,1,0,1,4,0,2
8057,0,0,0,4,0,2
8058,0,0,0,3,0,2
8061,1,0,1,3,0,2
8062,0,0,0,2,0,2
8063,3,2,1,6,0,2
8064,0,0,0,3,0,2
8067,4,1,2,4,0,2
8068,1,0,1,4,0,2
8070,0,0,0,2,0,2
8071,0,0,0,4,0,2
8072,0,0,0,3,0,2
8073,3,1,2,6,0,2
8074,4,1,3,7,0,2
8075,3,1,2,4,0,2
8077,0,0,0,8,0,2
8078,0,0,0,4,0,2
8080,3,0,2,6,0,2
8081,1,0,1,4,0,2
8082,1,0,1,4,0,2
8084,1,0,1,3,0,2
8085,1,0,0,5,0,2
8087,1,0,1,3,0,2
8091,3,1,2,5,0,2
8092,2,1,1,5,0,2
8093,1,0,1,4,0,2
8094,4,2,2,4,0,2
8095,0,0,0,4,0,2
8097,3,1,1,4,0,2
8101,1,0,0,7,0,2
8102,0,0,0,3,0,2
8103,1,0,0,7,0,2
8105,1,0,0,9,0,2
8107,2,0,2,4,0,2
8108,1,0,1,4,0,2
8109,1,0,1,3,0,2
8110,0,0,0,2,0,2
8111,0,0,0,2,0,2
8113,0,0,0,2,0,2
8114,0,0,0,2,0,2
8115,0,0,0,0,0,2
8116,1,0,1,5,0,2
8117,0,0,0,0,0,2
8118,0,0,0,0,0,2
8119,0,0,0,0,0,2
8120,0,0,0,0,0,2
8121,1,0,0,5,0,2
8123,0,0,0,3,0,2
8124,2,1,1,2,0,2
8125,0,0,0,3,0,2
8129,0,0,0,5,0,2
8131,1,0,1,4,0,2
8132,3,1,2,7,0,2
8135,4,1,3,7,0,2
8139,1,0,1,5,0,2
8140,2,1,0,5,0,2
8142,0,0,0,2,0,2
8143,3,1,2,4,0,2
8145,3,1,1,5,0,2
8146,1,0,1,10,0,2
8147,1,0,1,4,0,2
8149,3,2,1,6,0,2
8151,0,0,0,4,0,2
8152,0,0,0,5,0,2
8153,1,0,1,4,0,2
8155,1,0,1,10,0,2
8157,1,0,1,3,0,2
8158,0,0,0,3,0,2
8160,0,0,0,4,0,2
8162,1,0,1,5,0,2
8163,4,1,2,8,0,2
8164,0,0,0,5,0,2
8165,2,2,0,5,0,2
8166,1,0,1,2,0,2
8168,3,1,2,8,0,2
8170,0,0,0,5,0,2
8173,0,0,0,4,0,2
8174,0,0,0,4,0,2
8178,1,0,1,4,0,2
8179,2,2,0,3,0,2
8182,0,0,0,4,0,2
8185,1,0,1,4,0,2
8187,0,0,0,2,0,2
8190,1,0,0,5,0,2
8191,0,0,0,3,0,2
8192,0,0,0,4,0,2
8193,2,2,0,6,0,2
8194,1,0,1,4,0,2
8195,5,3,2,5,0,2
8196,3,2,0,7,0,2
8197,2,1,1,5,0,2
8199,0,0,0,4,0,2
8200,2,2,0,7,0,2
8202,1,0,1,3,0,2
8203,1,0,1,3,0,2
8204,4,2,2,7,0,2
8205,0,0,0,4,0,2
8206,1,0,1,3,0,2
8208,0,0,0,2,0,2
8209,4,3,1,7,0,2
8210,3,2,0,5,0,2
8212,5,4,1,5,0,2
8213,0,0,0,3,0,2
8216,0,0,0,5,0,2
8219,0,0,0,4,0,2
8221,4,4,0,6,0,2
8222,5,1,3,6,0,2
8224,1,0,1,4,0,2
8225,4,1,3,6,0,2
8226,0,0,0,0,0,2
8228,0,0,0,4,0,2
8229,2,0,2,4,0,2
8230,4,2,1,5,0,2
8232,3,1,1,7,0,2
8233,1,0,1,4,0,2
8234,1,0,1,3,0,2
8235,0,0,0,3,0,2
8236,2,0,2,4,0,2
8237,4,1,2,5,0,2
8238,1,0,1,4,0,2
8239,2,0,2,4,0,2
8240,2,0,2,5,0,2
8241,0,0,0,0,0,2
8242,1,0,1,4,0,2
8245,3,0,3,6,0,2
8247,0,0,0,4,0,2
8248,2,1,1,6,0,2
8249,2,1,1,5,0,2
8252,1,0,1,5,0,2
8253,1,0,1,5,0,2
8254,2,1,1,5,0,2
8255,1,0,1,5,0,2
8259,3,0,2,8,0,2
8261,2,2,0,7,0,2
8262,3,3,0,7,0,2
8263,3,1,2,7,0,2
8264,2,0,2,4,0,2
8265,3,2,1,9,0,2
8267,1,0,1,6,0,2
8268,2,1,1,5,0,2
8270,3,3,0,3,0,2
8274,0,0,0,1,0,2
8276,2,1,0,3,0,2
8277,0,0,0,1,0,2
8278,4,1,3,7,0,2
8281,3,0,2,5,0,2
8282,4,2,2,6,0,2
8283,3,3,0,3,0,2
8284,3,1,2,5,0,2
8285,0,0,0,2,0,2
8286,5,4,1,5,0,2
8287,2,1,1,4,0,2
8288,2,1,1,6,0,2
8290,4,4,0,5,0,2
8292,2,0,1,4,0,2
8294,1,0,0,9,0,2
8295,1,0,1,4,0,2
8296,2,0,2,4,0,2
8297,0,0,0,1,0,2
8298,4,3,1,5,0,2
8300,2,1,1,4,0,2
8301,0,0,0,2,0,2
8302,4,2,1,4,0,2
8303,3,3,0,5,0,2
8304,0,0,0,4,0,2
8305,0,0,0,4,0,2
8306,2,0,1,8,0,2
8307,0,0,0,2,0,2
8309,1,0,0,5,0,2
8310,2,2,0,3,0,2
8313,0,0,0,7,0,2
8314,1,1,0,4,0,2
8315,3,0,2,10,0,2
8316,4,1,2,7,0,2
8317,1,0,1,3,0,2
8319,1,0,0,8,0,2
8321,0,0,0,3,0,2
8323,1,1,0,4,0,2
8324,3,1,2,6,0,2
8325,2,2,0,6,0,2
8326,0,0,0,1,0,2
8329,1,0,1,3,0,2
8330,0,0,0,3,0,2
8331,1,0,1,3,0,2
8336,1,0,1,5,0,2
8337,1,0,1,6,0,2
8339,1,1,0,2,0,2
8342,1,0,1,5,0,2
8343,0,0,0,2,0,2
8344,1,0,1,5,0,2
8347,5,2,2,5,0,2
8348,0,0,0,3,0,2
8349,0,0,0,2,0,2
8350,1,1,0,7,0,2
8351,1,0,0,7,0,2
8354,0,0,0,3,0,2
8355,2,2,0,5,0,2
8356,2,0,1,7,0,2
8358,2,0,2,5,0,2
8360,0,0,0,0,0,2
8361,2,0,1,5,0,2
8362,0,0,0,3,0,2
8363,0,0,0,4,0,2
8365,1,0,1,6,0,2
8366,0,0,0,2,0,2
8367,0,0,0,3,0,2
8368,0,0,0,4,0,2
8369,0,0,0,2,0,2
8371,0,0,0,4,0,2
8372,0,0,0,4,0,2
8373,3,1,1,8,0,2
8376,0,0,0,2,0,2
8377,0,0,0,2,0,2
8378,4,0,3,8,0,2
8380,0,0,0,4,0,2
8381,1,0,0,6,0,2
8382,1,1,0,2,0,2
8383,2,0,1,6,0,2
8384,0,0,0,4,0,2
8386,0,0,0,4,0,2
8387,1,1,0,2,0,2
8388,0,0,0,3,0,2
8389,3,2,1,6,0,2
8390,1,1,0,4,0,2
8391,0,0,0,3,0,2
8392,4,3,1,6,0,2
8393,2,2,0,4,0,2
8394,2,0,1,5,0,2
8395,0,0,0,4,0,2
8396,0,0,0,3,0,2
8397,0,0,0,4,0,2
8400,0,0,0,4,0,2
8401,2,0,2,4,0,2
8402,2,1,1,3,0,2
8404,1,0,0,7,0,2
8405,1,1,0,4,0,2
8406,1,0,1,3,0,2
8407,1,0,1,5,0,2
8408,1,0,1,3,0,2
8409,1,0,1,4,0,2
8419,4,2,2,7,0,2
8434,1,1,0,4,0,2
8437,1,1,0,5,0,2
8442,4,2,2,4,0,2
8443,1,0,1,4,0,2
8448,1,1,0,3,0,2
8453,3,1,2,4,0,2
8456,3,1,2,7,0,2
8457,1,1,0,8,0,2
8464,4,3,1,4,0,2
8466,4,1,2,5,0,2
8468,1,0,1,4,0,2
8475,2,1,0,6,0,2
8476,3,0,3,6,0,2
8477,5,1,3,6,0,2
8478,0,0,0,3,0,2
8480,1,0,0,5,0,2
8482,1,0,1,4,0,2
8484,1,1,0,8,0,2
8485,2,1,1,6,0,2
8487,1,1,0,4,0,2
8496,2,1,1,4,0,2
8498,3,1,2,9,0,2
8504,1,1,0,5,0,2
8521,3,1,2,4,0,2
8529,1,0,1,5,0,2
8531,1,0,1,5,0,2
8532,1,1,0,5,0,2
8548,3,2,1,6,0,2
8549,1,0,1,5,0,2
8552,3,1,2,5,0,2
8557,1,1,0,4,0,2
8561,1,1,0,5,0,2
8563,2,2,0,7,0,2
8569,1,1,0,5,0,2
8575,1,0,1,5,0,2
8576,3,1,2,5,0,2
8578,3,3,0,4,0,2
8581,1,1,0,5,0,2
8584,1,0,0,6,0,2
8585,4,1,2,7,0,2
8592,3,1,1,6,0,2
8593,3,0,2,8,0,2
8597,4,1,2,7,0,2
8602,4,3,1,5,0,2
8603,3,1,1,4,0,2
8608,3,2,1,6,0,2
8612,1,0,0,5,0,2
8614,4,3,1,5,0,2
8615,1,0,1,3,0,2
8616,0,0,0,3,0,2
8620,4,2,2,5,0,2
8621,2,1,1,4,0,2
8622,3,1,2,8,0,2
8623,4,2,2,5,0,2
8624,2,1,1,5,0,2
8626,1,1,0,5,0,2
8643,1,1,0,5,0,2
8649,2,1,1,5,0,2
8652,1,1,0,5,0,2
8658,4,3,1,5,0,2
8660,1,1,0,5,0,2
8661,1,0,1,5,0,2
8674,1,1,0,5,0,2
8680,1,0,1,5,0,2
8682,3,0,3,9,0,2
8683,2,1,0,6,0,2
8685,3,2,1,6,0,2
8687,5,3,1,6,0,2
8689,5,2,2,6,0,2
8691,0,0,0,6,0,2
8693,3,1,2,6,0,2
8694,3,0,3,6,0,2
8695,2,1,1,5,0,2
8696,1,1,0,5,0,2
8697,4,2,2,4,0,2
8707,3,2,1,7,0,2
8708,1,1,0,5,0,2
8713,2,1,1,5,0,2
8718,1,0,1,4,0,2
8723,2,1,1,4,0,2
8725,4,1,3,6,0,2
8728,4,2,2,5,0,2
8732,4,3,1,7,0,2
8733,3,3,0,8,0,2
8736,1,0,1,5,0,2
8740,3,0,3,8,0,2
8745,2,1,1,8,0,2
8746,0,0,0,3,0,2
8748,1,1,0,5,0,2
8749,2,0,1,9,0,2
8762,3,2,1,4,0,2
8768,3,1,2,7,0,2
8779,4,2,2,4,0,2
8785,2,1,1,6,0,2
8793,3,1,2,6,0,2
8795,4,3,1,6,0,2
8797,2,1,1,6,0,2
8798,3,1,2,6,0,2
8806,2,1,1,6,0,2
8811,3,1,2,6,0,2
8814,3,1,2,6,0,2
8817,4,2,2,6,0,2
8818,2,1,1,6,0,2
8825,2,1,1,6,0,2
8832,3,2,1,7,0,2
8833,3,2,1,4,0,2
8838,4,1,3,6,0,2
8858,3,2,1,6,0,2
8861,2,1,1,6,0,2
8862,2,1,1,6,0,2
8867,2,1,1,6,0,2
8870,2,1,1,6,0,2
8874,3,1,2,4,0,2
8876,4,1,3,6,0,2
8878,1,0,1,4,0,2
8880,2,1,1,6,0,2
8882,2,1,1,6,0,2
8885,2,1,1,6,0,2
8888,2,1,1,6,0,2
8893,4,4,0,4,0,2
8916,0,0,0,4,0,2
8918,4,3,1,7,0,2
8919,1,1,0,5,0,2
8922,1,0,1,5,0,2
8924,0,0,0,0,0,2
8925,0,0,0,1,0,2
8926,0,0,0,2,0,2
8928,2,0,1,8,0,2
8929,1,0,0,4,0,2
8931,3,2,0,8,0,2
8932,2,0,2,7,0,2
8939,0,0,0,0,0,2
8940,2,2,0,3,0,2
8941,2,0,2,4,0,2
8943,0,0,0,5,0,2
8944,2,1,1,5,0,2
8945,2,1,1,5,0,2
8947,4,4,0,7,0,2
8950,1,0,0,4,0,2
8952,1,0,1,4,0,2
8957,1,0,0,6,0,2
8958,1,1,0,5,0,2
8960,0,0,0,3,0,2
8961,2,2,0,7,0,2
8964,0,0,0,4,0,2
8965,1,1,0,5,0,2
8966,1,0,1,4,0,2
8967,2,0,2,4,0,2
8968,2,1,1,4,0,2
8969,3,0,2,8,0,2
8973,0,0,0,3,0,2
8974,0,0,0,4,0,2
8976,1,0,1,4,0,2
8977,0,0,0,4,0,2
8979,4,3,1,5,0,2
8980,4,3,1,6,0,2
8981,0,0,0,2,0,2
8982,3,0,2,8,0,2
8984,0,0,0,2,0,2
8985,3,1,1,4,0,2
8986,1,0,0,8,0,2
8988,0,0,0,4,0,2
8990,3,0,2,7,0,2
8991,0,0,0,5,0,2
8994,2,0,2,4,0,2
8995,4,4,0,7,0,2
8997,1,0,1,4,0,2
8998,0,0,0,5,0,2
9000,0,0,0,4,0,2
9001,1,0,1,2,0,2
9002,0,0,0,2,0,2
9003,3,1,2,7,0,2
9005,3,1,1,9,0,2
9006,1,0,1,2,0,2
9007,1,0,1,4,0,2
9008,1,0,1,4,0,2
9009,1,0,0,7,0,2
9010,2,1,0,10,0,2
9011,1,0,0,5,0,2
9013,2,2,0,7,0,2
9014,0,0,0,3,0,2
9016,2,0,2,4,0,2
9017,1,0,1,4,0,2
9018,1,0,0,7,0,2
9020,0,0,0,3,0,2
9021,1,0,1,4,0,2
9023,1,0,1,4,0,2
9024,0,0,0,4,0,2
9025,2,0,1,4,0,2
9026,1,1,0,4,0,2
9029,2,1,1,4,0,2
9030,1,0,0,7,0,2
9031,0,0,0,1,0,2
9032,1,0,0,7,0,2
9033,1,0,1,5,0,2
9034,1,0,1,5,0,2
9035,3,3,0,5,0,2
9037,1,0,0,7,0,2
9040,0,0,0,2,0,2
9041,1,1,0,4,0,2
9042,1,0,0,4,0,2
9043,0,0,0,4,0,2
9044,1,0,0,4,0,2
9045,1,0,0,5,0,2
9046,0,0,0,4,0,2
9047,1,0,1,4,0,2
9049,2,0,2,7,0,2
9050,0,0,0,4,0,2
9052,3,2,1,6,0,2
9053,1,0,0,4,0,2
9054,1,0,1,4,0,2
9057,0,0,0,2,0,2
9058,0,0,0,3,0,2
9059,2,1,1,8,0,2
9060,4,3,1,5,0,2
9061,1,0,0,5,0,2
9062,1,1,0,6,0,2
9067,3,3,0,5,0,2
9068,1,0,1,4,0,2
9069,2,0,1,8,0,2
9070,0,0,0,2,0,2
9072,3,3,0,6,0,2
9073,1,0,0,3,0,2
9076,3,1,2,4,0,2
9077,2,0,1,10,0,2
9078,1,0,1,4,0,2
9080,3,3,0,6,0,2
9081,3,1,2,6,0,2
9082,1,0,1,6,0,2
9083,1,0,0,5,0,2
9084,4,0,3,7,0,2
9086,3,2,1,4,0,2
9087,2,0,1,4,0,2
9091,4,1,2,7,0,2
9092,1,0,1,5,0,2
9094,4,3,1,7,0,2
9096,2,2,0,7,0,2
9097,0,0,0,3,0,2
9098,4,0,3,8,0,2
9099,1,0,1,5,0,2
9100,1,0,0,5,0,2
9102,1,0,0,7,0,2
9104,0,0,0,4,0,2
9105,1,0,0,3,0,2
9106,0,0,0,4,0,2
9107,1,0,0,6,0,2
9108,1,0,1,6,0,2
9109,0,0,0,3,0,2
9111,0,0,0,3,0,2
9112,0,0,0,3,0,2
9113,0,0,0,3,0,2
9114,0,0,0,4,0,2
9115,3,2,0,6,0,2
9116,0,0,0,2,0,2
9120,2,1,1,6,0,2
9121,1,0,0,5,0,2
9123,1,0,1,2,0,2
9124,0,0,0,4,0,2
9125,3,0,2,5,0,2
9127,1,0,1,4,0,2
9128,0,0,0,2,0,2
9131,2,0,1,7,0,2
9132,1,1,0,3,0,2
9133,0,0,0,3,0,2
9134,1,0,1,4,0,2
9135,1,0,1,4,0,2
9136,1,0,1,4,0,2
9137,0,0,0,4,0,2
9138,1,0,0,5,0,2
9139,2,0,1,6,0,2
9140,1,0,0,6,0,2
9141,2,0,1,7,0,2
9142,0,0,0,2,0,2
9143,4,3,1,5,0,2
9144,0,0,0,3,0,2
9145,3,0,2,7,0,2
9146,2,0,2,5,0,2
9147,1,0,0,4,0,2
9148,0,0,0,2,0,2
9150,1,0,0,8,0,2
9152,0,0,0,3,0,2
9154,0,0,0,3,0,2
9155,0,0,0,2,0,2
9156,0,0,0,2,0,2
9157,0,0,0,4,0,2
9158,0,0,0,2,0,2
9159,3,1,2,7,0,2
9162,1,0,1,2,0,2
9163,4,1,2,7,0,2
9165,1,0,1,4,0,2
9166,0,0,0,3,0,2
9167,4,4,0,5,0,2
9175,5,3,2,5,0,2
9180,4,1,3,7,0,2
9181,0,0,0,5,0,2
9182,0,0,0,3,0,2
9183,0,0,0,3,0,2
9185,0,0,0,3,0,2
9188,3,0,2,5,0,2
9190,5,5,0,5,0,2
9191,4,1,3,7,0,2
9192,1,0,0,4,0,2
9194,0,0,0,4,0,2
9195,0,0,0,4,0,2
9196,4,2,2,7,0,2
9197,1,0,1,5,0,2
9198,1,1,0,6,0,2
9199,1,0,0,6,0,2
9200,0,0,0,5,0,2
9201,3,2,0,4,0,2
9202,3,1,1,5,0,2
9203,2,1,1,3,0,2
9204,0,0,0,2,0,2
9206,1,0,0,7,0,2
9207,4,2,2,4,0,2
9208,1,0,0,3,0,2
9209,3,3,0,5,0,2
9210,1,0,1,3,0,2
9211,2,0,2,7,0,2
9213,2,2,0,7,0,2
9215,1,0,0,4,0,2
9216,2,1,1,4,0,2
9217,1,0,0,6,0,2
9218,4,2,1,6,0,2
9219,1,0,0,5,0,2
9220,0,0,0,2,0,2
9223,3,1,1,5,0,2
9224,2,1,1,4,0,2
9225,3,1,2,4,0,2
9227,1,0,0,7,0,2
9228,3,0,2,7,0,2
