,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico,id_cluster
4191,4,1,3,4,1,0
4192,4,4,0,4,0,2
4193,4,4,0,4,0,2
4194,4,4,0,4,0,2
4195,4,4,0,4,0,2
4196,4,1,3,4,1,0
4197,4,4,0,4,0,2
4198,0,0,0,0,0,2
4199,3,2,1,3,0,2
4200,0,0,0,0,0,2
4201,1,1,0,1,0,2
4202,3,3,0,3,0,2
4203,0,0,0,0,0,2
4204,1,1,0,1,0,2
4205,3,3,0,3,0,2
4206,3,3,0,3,0,2
4207,0,0,0,0,0,2
4208,3,3,0,3,0,2
4209,3,3,0,3,0,2
4210,3,3,0,3,0,2
4211,3,3,0,3,0,2
4212,3,3,0,3,0,2
4213,3,3,0,3,0,2
4214,3,3,0,3,0,2
4215,3,3,0,3,0,2
4216,3,3,0,3,0,2
4217,0,0,0,0,0,2
4218,0,0,0,0,0,2
4219,4,4,0,4,0,2
4220,3,3,0,4,0,2
4221,4,4,0,4,0,2
4222,4,4,0,4,0,2
4223,4,4,0,4,0,2
4224,4,4,0,4,0,2
4225,4,4,0,4,0,2
4226,4,4,0,4,0,2
4227,4,4,0,4,0,2
4228,4,4,0,4,0,2
4229,4,4,0,4,0,2
4230,4,4,0,4,0,2
4231,7,2,5,10,0,1
4232,7,5,2,7,0,1
4233,4,2,1,10,0,1
4234,3,0,3,6,0,2
4235,5,3,2,6,0,1
4236,8,5,2,10,0,1
4237,6,3,3,6,0,1
4238,4,0,3,7,0,2
4239,10,10,0,13,0,1
4240,1,1,0,3,0,2
4241,9,8,1,9,0,1
4242,8,4,3,9,0,1
4243,2,1,1,7,0,2
4244,5,4,1,5,0,2
4245,9,3,4,9,0,1
4246,7,2,5,7,1,0
4247,6,4,2,6,0,1
4248,6,6,0,6,0,1
4249,7,2,5,11,0,1
4250,5,2,3,7,0,1
4251,2,1,0,10,0,2
4252,4,1,3,6,0,2
4253,6,2,4,7,1,0
4254,2,0,2,4,0,2
4255,5,5,0,7,0,1
4256,8,4,4,9,0,1
4257,2,1,0,7,0,2
4258,5,0,4,7,1,0
4259,4,0,3,7,0,2
4260,5,4,1,6,0,1
4261,0,0,0,3,0,2
4262,2,0,2,4,0,2
4263,9,2,7,9,1,0
4264,7,6,1,7,0,1
4265,8,6,1,8,0,1
4266,6,4,2,11,0,1
4267,2,1,1,5,0,2
4268,8,6,1,9,0,1
4269,5,0,5,5,1,0
4270,9,4,5,10,0,1
4271,10,3,7,10,1,0
4272,0,0,0,0,0,2
4273,3,2,0,7,0,2
4274,4,1,2,8,0,2
4275,2,0,1,5,0,2
4276,9,4,5,11,0,1
4277,6,1,3,8,0,1
4278,2,0,2,3,1,0
4279,4,2,2,6,0,2
4280,1,0,1,4,0,2
4281,6,2,3,9,0,1
4282,6,2,2,6,0,1
4283,2,2,0,5,0,2
4284,4,2,2,8,0,1
4285,8,6,1,8,0,1
4286,10,8,1,11,0,1
4287,9,4,5,11,0,1
4288,4,2,2,9,0,1
4289,7,2,5,9,1,0
4290,3,3,0,4,0,2
4291,6,2,4,10,0,1
4292,8,2,6,8,1,0
4293,2,0,2,3,1,0
4294,2,0,2,4,0,2
4295,6,5,1,8,0,1
4296,4,0,4,7,1,0
4297,7,4,3,7,0,1
4298,3,0,2,11,0,1
4299,10,6,4,13,0,1
4300,11,5,6,11,1,0
4301,6,3,3,8,0,1
4302,6,3,3,6,0,1
4303,5,3,1,5,0,2
4304,6,4,2,7,0,1
4305,3,1,1,6,0,2
4306,7,1,6,11,1,0
4307,5,2,2,9,0,1
4308,7,5,2,8,0,1
4309,8,8,0,9,0,1
4310,9,8,1,9,0,1
4311,3,2,1,8,0,2
4312,7,2,4,8,0,1
4313,17,14,3,19,0,1
4314,10,7,3,13,0,1
4315,3,1,2,7,0,2
4316,7,4,3,10,0,1
4317,9,6,2,9,0,1
4318,4,2,2,5,0,2
4319,2,1,1,4,0,2
4320,6,5,1,8,0,1
4321,4,2,2,6,0,2
4322,5,2,3,7,0,1
4323,4,1,3,6,0,2
4324,2,0,2,4,0,2
4325,6,5,0,10,0,1
4326,1,0,1,4,0,2
4327,7,2,4,8,0,1
4328,13,7,6,14,0,1
4329,10,5,5,12,0,1
4330,4,2,2,6,0,2
4331,4,3,1,10,0,1
4332,1,0,1,7,0,2
4333,2,0,2,4,0,2
4334,2,1,1,6,0,2
4335,6,5,1,7,0,1
4336,5,4,0,9,0,1
4337,10,9,0,10,0,1
4338,6,5,0,10,0,1
4339,6,4,1,9,0,1
4340,0,0,0,1,0,2
4341,9,7,2,9,0,1
4342,7,6,0,8,0,1
4343,8,3,5,9,1,0
4344,7,5,2,10,0,1
4345,3,1,2,5,0,2
4346,3,0,3,6,0,2
4347,4,0,3,7,0,2
4348,17,15,2,18,0,1
4349,7,2,5,8,1,0
4350,2,0,2,3,1,0
4351,3,1,2,6,0,2
4352,6,2,4,8,0,1
4353,2,1,1,6,0,2
4354,5,1,4,8,0,1
4355,1,0,1,1,1,0
4356,2,0,2,5,0,2
4357,2,1,1,3,0,2
4358,7,6,1,9,0,1
4359,7,3,4,8,0,1
4360,6,2,4,9,0,1
4361,3,2,1,7,0,2
4362,6,5,1,9,0,1
4363,5,2,3,9,0,1
4364,0,0,0,3,0,2
4365,8,4,4,8,0,1
4366,6,2,3,6,0,1
4367,5,4,0,9,0,1
4368,8,7,1,9,0,1
4369,5,3,2,6,0,1
4370,4,0,4,7,1,0
4371,12,7,5,13,0,1
4372,4,2,2,6,0,2
4373,2,1,1,6,0,2
4374,5,4,1,9,0,1
4375,7,6,1,11,0,1
4376,7,4,2,11,0,1
4377,3,2,1,6,0,2
4378,3,0,3,3,1,0
4379,7,4,3,8,0,1
4380,1,0,0,7,0,2
4381,4,1,3,8,0,1
4382,1,0,1,5,0,2
4383,8,5,2,9,0,1
4384,2,1,1,4,0,2
4385,2,2,0,5,0,2
4386,7,4,3,12,0,1
4387,6,4,2,9,0,1
4388,8,0,7,8,1,0
4389,7,5,2,7,0,1
4390,4,2,2,5,0,2
4391,7,2,5,8,1,0
4392,3,3,0,5,0,2
4393,8,6,2,8,0,1
4394,4,2,2,6,0,2
4395,0,0,0,4,0,2
4396,7,4,2,8,0,1
4397,5,2,3,6,0,1
4398,6,5,0,7,0,1
4399,3,1,2,4,0,2
4400,4,2,2,5,0,2
4401,9,7,2,13,0,1
4402,11,6,5,11,0,1
4403,8,7,1,8,0,1
4404,4,0,4,4,1,0
4405,10,7,3,13,0,1
4406,6,4,2,7,0,1
4407,2,0,2,4,0,2
4408,0,0,0,5,0,2
4409,11,8,3,11,0,1
4410,4,0,3,11,0,1
4411,8,7,1,10,0,1
4412,8,7,1,8,0,1
4413,6,5,1,7,0,1
4414,5,3,1,9,0,1
4415,7,2,4,10,0,1
4416,8,2,5,9,1,0
4417,11,6,5,13,0,1
4418,6,5,1,8,0,1
4419,3,0,2,7,0,2
4420,2,1,1,6,0,2
4421,1,0,1,4,0,2
4422,6,3,3,6,0,1
4423,12,10,2,13,0,1
4424,8,4,4,8,0,1
4425,2,0,1,6,0,2
4426,5,2,2,10,0,1
4427,6,6,0,8,0,1
4428,8,8,0,8,0,1
4429,6,5,1,7,0,1
4430,5,3,1,6,0,2
4431,9,9,0,10,0,1
4432,0,0,0,2,0,2
4433,3,1,2,7,0,2
4434,1,0,1,2,0,2
4435,3,2,1,4,0,2
4436,1,1,0,3,0,2
4437,0,0,0,0,0,2
4438,0,0,0,3,0,2
4439,1,0,1,1,1,0
4440,3,3,0,4,0,2
4441,0,0,0,0,0,2
4442,2,2,0,2,0,2
4443,0,0,0,0,0,2
4444,4,0,4,4,1,0
4445,6,4,2,7,0,1
4446,4,3,1,7,0,2
4447,8,3,5,8,1,0
4448,6,4,2,10,0,1
4449,4,2,2,4,0,2
4450,12,8,4,12,0,1
4451,8,6,2,9,0,1
4452,2,2,0,2,0,2
4453,2,0,2,2,1,0
4454,2,2,0,2,0,2
4455,6,5,1,8,0,1
4456,0,0,0,0,0,2
4457,1,1,0,1,0,2
4458,2,2,0,2,0,2
4459,0,0,0,0,0,2
4460,0,0,0,0,0,2
4461,2,2,0,2,0,2
4462,10,7,3,11,0,1
4463,7,4,3,7,0,1
4464,5,1,4,7,1,0
4465,4,4,0,6,0,2
4466,1,1,0,2,0,2
4467,0,0,0,0,0,2
4468,7,1,5,10,0,1
4469,7,4,3,8,0,1
4470,7,6,1,7,0,1
4471,1,1,0,1,0,2
4472,0,0,0,0,0,2
4473,0,0,0,0,0,2
4474,1,1,0,2,0,2
4475,7,3,4,11,0,1
4476,6,3,2,6,0,1
4477,4,1,2,7,0,2
4478,8,3,5,9,1,0
4479,2,0,2,5,0,2
4480,12,10,2,12,0,1
4481,0,0,0,4,0,2
4482,0,0,0,0,0,2
4483,0,0,0,3,0,2
4484,1,1,0,2,0,2
4485,4,2,2,6,0,2
4486,6,2,4,7,1,0
4487,5,1,4,7,1,0
4488,6,2,3,9,0,1
4489,5,3,2,5,0,2
4490,8,2,6,9,1,0
4491,7,4,3,7,0,1
4492,7,4,3,8,0,1
4493,1,0,0,5,0,2
4494,5,1,2,6,0,2
4495,4,0,4,4,1,0
4496,5,2,3,7,0,1
4497,4,0,2,5,0,2
4498,1,0,0,3,0,2
4499,2,1,1,6,0,2
4500,12,7,5,14,0,1
4501,3,1,2,5,0,2
4502,0,0,0,2,0,2
4503,7,4,3,7,0,1
4504,5,5,0,5,0,2
4505,3,3,0,4,0,2
4506,3,0,3,3,1,0
4507,2,1,1,2,0,2
4508,0,0,0,1,0,2
4509,1,0,1,1,1,0
4510,0,0,0,0,0,2
4511,0,0,0,0,0,2
4512,1,0,1,2,0,2
4513,0,0,0,0,0,2
4514,0,0,0,0,0,2
4515,1,1,0,1,0,2
4516,2,1,1,2,0,2
4517,0,0,0,1,0,2
4518,0,0,0,0,0,2
4519,0,0,0,0,0,2
4520,1,1,0,1,0,2
4521,2,2,0,2,0,2
4522,8,5,3,9,0,1
4523,6,1,5,9,1,0
4524,1,0,1,3,0,2
4525,14,10,4,14,0,1
4526,10,6,4,11,0,1
4527,14,11,3,17,0,1
4528,10,5,5,10,0,1
4529,10,3,7,12,1,0
4530,8,4,4,8,0,1
4531,0,0,0,0,0,2
4532,9,2,4,10,0,1
4533,0,0,0,0,0,2
4534,0,0,0,0,0,2
4535,0,0,0,0,0,2
4536,2,2,0,2,0,2
4537,0,0,0,0,0,2
4538,5,2,3,8,0,1
4539,0,0,0,4,0,2
4540,1,1,0,2,0,2
4541,1,1,0,1,0,2
4542,6,5,1,6,0,1
4543,0,0,0,1,0,2
4544,0,0,0,2,0,2
4545,2,1,1,2,0,2
4546,2,2,0,2,0,2
4547,4,4,0,5,0,2
4548,5,2,3,7,0,1
4549,2,1,0,10,0,2
4550,5,1,3,7,0,1
4551,0,0,0,4,0,2
4552,0,0,0,1,0,2
4553,0,0,0,1,0,2
4554,3,2,1,3,0,2
4555,3,0,3,9,0,2
4556,5,5,0,5,0,2
4557,3,3,0,3,0,2
4558,0,0,0,1,0,2
4559,0,0,0,2,0,2
4560,3,3,0,5,0,2
4561,1,1,0,4,0,2
4562,2,2,0,3,0,2
4563,5,5,0,5,0,2
4564,0,0,0,4,0,2
4565,2,0,0,2,0,2
4566,0,0,0,1,0,2
4567,6,5,1,6,0,1
4568,3,2,1,6,0,2
4569,0,0,0,1,0,2
4570,0,0,0,1,0,2
4571,5,4,1,5,0,2
4572,1,0,1,3,0,2
4573,0,0,0,1,0,2
4574,3,3,0,3,0,2
4575,2,2,0,4,0,2
4576,1,1,0,4,0,2
4577,1,0,1,1,1,0
4578,1,1,0,4,0,2
4579,4,4,0,4,0,2
4580,4,3,1,5,0,2
4581,2,2,0,2,0,2
4582,3,3,0,3,0,2
4583,4,4,0,4,0,2
4584,0,0,0,1,0,2
4585,0,0,0,1,0,2
4586,0,0,0,1,0,2
4587,3,1,2,4,0,2
4588,3,1,2,3,1,0
4589,3,2,1,5,0,2
4590,0,0,0,0,0,2
4591,3,3,0,4,0,2
4592,4,4,0,4,0,2
4593,1,0,1,1,1,0
4594,2,1,1,3,0,2
4595,1,1,0,1,0,2
4596,0,0,0,0,0,2
4597,0,0,0,1,0,2
4598,0,0,0,1,0,2
4599,4,4,0,4,0,2
4600,3,0,3,5,1,0
4601,3,1,2,4,0,2
4602,1,1,0,4,0,2
4603,5,5,0,5,0,2
4604,3,2,1,4,0,2
4605,1,1,0,3,0,2
4606,4,3,1,5,0,2
4607,3,1,2,4,0,2
4608,2,2,0,2,0,2
4609,4,2,2,4,0,2
4610,2,1,1,3,0,2
4611,0,0,0,1,0,2
4612,4,1,3,4,1,0
4613,5,3,2,6,0,1
4614,2,1,1,4,0,2
4615,5,4,1,5,0,2
4616,1,1,0,5,0,2
4617,5,3,2,5,0,2
4618,0,0,0,2,0,2
4619,3,3,0,3,0,2
4620,3,3,0,3,0,2
4621,4,4,0,5,0,2
4622,1,0,1,4,0,2
4623,2,0,2,4,0,2
4624,3,2,1,3,0,2
4625,5,4,1,5,0,2
4626,3,2,1,5,0,2
4627,0,0,0,4,0,2
4628,4,4,0,4,0,2
4629,4,2,2,4,0,2
4630,0,0,0,1,0,2
4631,2,1,1,3,0,2
4632,5,4,1,5,0,2
4633,2,2,0,2,0,2
4634,3,1,0,6,0,2
4635,5,1,2,6,0,2
4636,1,1,0,1,0,2
4637,3,1,2,3,1,0
4638,1,0,1,4,0,2
4639,0,0,0,1,0,2
4640,4,4,0,4,0,2
4641,2,2,0,4,0,2
4642,3,3,0,3,0,2
4643,5,4,0,5,0,2
4644,1,0,1,5,0,2
4645,3,1,2,4,0,2
4646,2,2,0,4,0,2
4647,0,0,0,1,0,2
4648,4,2,2,4,0,2
4649,2,1,1,4,0,2
4650,3,1,2,3,1,0
4651,0,0,0,0,0,2
4652,3,1,2,3,1,0
4653,0,0,0,1,0,2
4654,1,0,1,4,0,2
4655,3,3,0,4,0,2
4656,5,2,3,6,0,1
4657,3,2,1,3,0,2
4658,0,0,0,1,0,2
4659,1,1,0,7,0,2
4660,0,0,0,1,0,2
4661,3,2,1,6,0,2
4662,2,1,1,4,0,2
4663,0,0,0,4,0,2
4664,1,1,0,3,0,2
4665,2,2,0,3,0,2
4666,3,3,0,3,0,2
4667,0,0,0,1,0,2
4668,1,1,0,2,0,2
4669,1,1,0,3,0,2
4670,2,1,0,5,0,2
4671,6,4,0,6,0,1
4672,3,1,2,4,0,2
4673,4,2,1,6,0,2
4674,0,0,0,1,0,2
4675,4,3,1,4,0,2
4676,1,0,1,5,0,2
4677,2,0,2,6,0,2
4678,0,0,0,1,0,2
4679,3,1,2,3,1,0
4680,0,0,0,1,0,2
4681,4,4,0,4,0,2
4682,0,0,0,3,0,2
4683,0,0,0,3,0,2
4684,3,1,2,4,0,2
4685,3,3,0,4,0,2
4686,0,0,0,1,0,2
4687,1,1,0,4,0,2
4688,2,1,1,4,0,2
4689,4,4,0,4,0,2
4690,0,0,0,4,0,2
4691,5,3,2,5,0,2
4692,5,3,2,5,0,2
4693,0,0,0,1,0,2
4694,0,0,0,1,0,2
4695,0,0,0,1,0,2
4696,1,1,0,4,0,2
4697,1,1,0,4,0,2
4698,2,2,0,4,0,2
4699,1,0,1,3,0,2
4700,4,3,1,5,0,2
4701,0,0,0,0,0,2
4702,2,1,1,5,0,2
4703,3,3,0,3,0,2
4704,1,1,0,3,0,2
4705,1,1,0,3,0,2
4706,0,0,0,1,0,2
4707,3,1,2,4,0,2
4708,0,0,0,4,0,2
4709,1,1,0,4,0,2
4710,3,3,0,3,0,2
4711,4,3,1,4,0,2
4712,1,1,0,2,0,2
4713,2,1,1,3,0,2
4714,0,0,0,3,0,2
4715,2,1,1,3,0,2
4716,3,3,0,4,0,2
4717,2,2,0,3,0,2
4718,4,2,2,4,0,2
4719,0,0,0,4,0,2
4720,0,0,0,4,0,2
4721,0,0,0,1,0,2
4722,0,0,0,1,0,2
4723,4,1,3,4,1,0
4724,0,0,0,1,0,2
4725,0,0,0,1,0,2
4726,0,0,0,1,0,2
4727,4,4,0,4,0,2
4728,2,2,0,2,0,2
4729,3,3,0,3,0,2
4730,4,1,3,5,1,0
4731,2,1,1,4,0,2
4732,4,2,2,4,0,2
4733,2,0,0,4,0,2
4734,1,1,0,3,0,2
4735,1,1,0,4,0,2
4736,3,2,1,4,0,2
4737,3,1,2,6,0,2
4738,3,0,3,4,1,0
4739,0,0,0,1,0,2
4740,0,0,0,1,0,2
4741,2,2,0,2,0,2
4742,2,2,0,2,0,2
4743,0,0,0,1,0,2
4744,1,1,0,2,0,2
4745,0,0,0,1,0,2
4746,0,0,0,1,0,2
4747,3,2,1,4,0,2
4748,2,1,1,4,0,2
4749,1,0,1,1,1,0
4750,2,2,0,3,0,2
4751,5,5,0,5,0,2
4752,3,1,2,7,0,2
4753,0,0,0,0,0,2
4754,1,1,0,3,0,2
4755,0,0,0,1,0,2
4756,1,1,0,1,0,2
4757,3,3,0,4,0,2
4758,0,0,0,3,0,2
4759,2,2,0,3,0,2
4760,4,1,3,5,1,0
4761,4,4,0,4,0,2
4762,0,0,0,1,0,2
4763,2,2,0,3,0,2
4764,3,2,1,3,0,2
4765,3,2,1,3,0,2
4766,4,4,0,5,0,2
4767,4,3,1,4,0,2
4768,3,3,0,4,0,2
4769,3,1,2,3,1,0
4770,3,1,2,3,1,0
4771,4,1,3,4,1,0
4772,4,1,3,4,1,0
4773,3,1,2,3,1,0
4774,3,1,2,4,0,2
4775,2,1,1,4,0,2
4776,0,0,0,4,0,2
4777,0,0,0,1,0,2
4778,0,0,0,1,0,2
4779,0,0,0,4,0,2
4780,2,1,1,4,0,2
4781,2,1,1,4,0,2
4782,4,3,1,4,0,2
4783,2,1,1,5,0,2
4784,3,3,0,3,0,2
4785,3,3,0,3,0,2
4786,0,0,0,1,0,2
4787,2,1,1,4,0,2
4788,2,0,2,5,0,2
4789,3,1,2,4,0,2
4790,0,0,0,3,0,2
4791,0,0,0,3,0,2
4792,2,1,1,4,0,2
4793,3,2,1,4,0,2
4794,3,2,1,3,0,2
4795,2,1,1,4,0,2
4796,4,4,0,4,0,2
4797,5,5,0,5,0,2
4798,4,3,1,4,0,2
4799,1,1,0,4,0,2
4800,3,2,1,5,0,2
4801,2,2,0,4,0,2
4802,1,1,0,1,0,2
4803,1,1,0,4,0,2
4804,4,4,0,4,0,2
4805,0,0,0,1,0,2
4806,0,0,0,1,0,2
4807,1,1,0,5,0,2
4808,0,0,0,1,0,2
4809,3,2,1,4,0,2
4810,1,1,0,1,0,2
4811,2,1,1,4,0,2
4812,3,3,0,3,0,2
4813,0,0,0,1,0,2
4814,4,4,0,5,0,2
4815,0,0,0,6,0,2
4816,4,2,2,4,0,2
4817,4,3,1,5,0,2
4818,0,0,0,1,0,2
4819,0,0,0,1,0,2
4820,5,2,3,5,1,0
4821,5,3,2,8,0,1
4822,0,0,0,0,0,2
4823,4,4,0,5,0,2
4824,0,0,0,0,0,2
4825,2,2,0,2,0,2
4826,4,4,0,4,0,2
4827,1,1,0,2,0,2
4828,0,0,0,1,0,2
4829,0,0,0,1,0,2
4830,0,0,0,1,0,2
4831,0,0,0,1,0,2
4832,1,1,0,2,0,2
4833,3,3,0,4,0,2
4834,3,3,0,3,0,2
4835,3,3,0,3,0,2
4836,4,3,1,7,0,2
4837,1,1,0,4,0,2
4838,3,1,2,4,0,2
4839,3,3,0,5,0,2
4840,4,3,1,6,0,2
4841,1,1,0,4,0,2
4842,4,4,0,4,0,2
4843,5,5,0,7,0,1
4844,0,0,0,2,0,2
4845,3,2,1,4,0,2
4846,0,0,0,3,0,2
4847,2,1,1,3,0,2
4848,0,0,0,1,0,2
4849,1,1,0,4,0,2
4850,0,0,0,4,0,2
4851,4,2,2,4,0,2
4852,1,1,0,2,0,2
4853,1,0,1,4,0,2
4854,1,0,1,4,0,2
4855,0,0,0,1,0,2
4856,1,1,0,1,0,2
4857,4,3,1,4,0,2
4858,4,3,1,4,0,2
4859,2,2,0,3,0,2
4860,3,2,1,4,0,2
4861,2,2,0,4,0,2
4862,4,1,3,5,1,0
4863,0,0,0,1,0,2
4864,4,1,3,8,0,1
4865,2,1,1,7,0,2
4866,2,1,1,4,0,2
4867,0,0,0,1,0,2
4868,2,1,1,4,0,2
4869,4,2,2,4,0,2
4870,0,0,0,1,0,2
4871,5,5,0,5,0,2
4872,3,1,2,5,0,2
4873,0,0,0,1,0,2
4874,0,0,0,1,0,2
4875,4,3,1,4,0,2
4876,0,0,0,3,0,2
4877,3,3,0,3,0,2
4878,4,2,2,4,0,2
4879,0,0,0,1,0,2
4880,0,0,0,2,0,2
4881,1,0,1,1,1,0
4882,0,0,0,1,0,2
4883,0,0,0,1,0,2
4884,0,0,0,1,0,2
4885,0,0,0,1,0,2
4886,1,1,0,4,0,2
4887,2,1,1,3,0,2
4888,1,0,1,4,0,2
4889,0,0,0,1,0,2
4890,3,0,3,7,0,2
4891,3,1,2,3,1,0
4892,2,1,1,4,0,2
4893,0,0,0,1,0,2
4894,0,0,0,1,0,2
4895,3,1,2,5,0,2
4896,3,1,2,3,1,0
4897,3,2,1,3,0,2
4898,0,0,0,1,0,2
4899,3,1,2,5,0,2
4900,0,0,0,1,0,2
4901,3,3,0,4,0,2
4902,0,0,0,2,0,2
4903,0,0,0,1,0,2
4904,3,3,0,4,0,2
4905,4,1,3,4,1,0
4906,0,0,0,1,0,2
4907,1,1,0,3,0,2
4908,5,4,1,5,0,2
4909,2,1,1,5,0,2
4910,1,1,0,1,0,2
4911,4,4,0,4,0,2
4912,0,0,0,1,0,2
4913,1,1,0,5,0,2
4914,3,2,1,3,0,2
4915,4,4,0,4,0,2
4916,4,2,2,4,0,2
4917,4,2,2,4,0,2
4918,0,0,0,3,0,2
4919,2,1,1,3,0,2
4920,4,1,3,5,1,0
4921,0,0,0,0,0,2
4922,1,1,0,4,0,2
4923,1,1,0,1,0,2
4924,1,1,0,1,0,2
4925,0,0,0,1,0,2
4926,4,4,0,4,0,2
4927,1,0,1,1,1,0
4928,0,0,0,1,0,2
4929,0,0,0,1,0,2
4930,0,0,0,0,0,2
4931,0,0,0,0,0,2
4932,0,0,0,0,0,2
4933,0,0,0,0,0,2
4934,0,0,0,0,0,2
4935,1,1,0,1,0,2
4936,3,3,0,3,0,2
4937,0,0,0,1,0,2
4938,3,3,0,3,0,2
4939,3,3,0,3,0,2
4940,3,3,0,3,0,2
4941,0,0,0,1,0,2
4942,2,2,0,2,0,2
4943,2,2,0,2,0,2
4944,0,0,0,0,0,2
4945,3,3,0,3,0,2
4946,4,4,0,4,0,2
4947,4,4,0,4,0,2
4948,1,0,1,1,1,0
4949,4,4,0,4,0,2
4950,2,2,0,2,0,2
4951,3,3,0,3,0,2
4952,3,3,0,3,0,2
4953,3,3,0,3,0,2
4954,2,2,0,2,0,2
4955,0,0,0,0,0,2
4956,1,1,0,1,0,2
4957,3,3,0,3,0,2
4958,4,4,0,4,0,2
4959,0,0,0,0,0,2
4960,4,3,1,7,0,2
4961,2,1,1,4,0,2
4962,3,2,0,4,0,2
4963,3,3,0,3,0,2
4964,0,0,0,1,0,2
4965,1,1,0,5,0,2
4966,4,2,2,4,0,2
4967,2,1,1,4,0,2
4968,1,0,1,5,0,2
4969,2,2,0,5,0,2
4970,4,3,1,4,0,2
4971,5,4,1,5,0,2
4972,4,2,2,4,0,2
4973,1,1,0,4,0,2
4974,4,3,1,4,0,2
4975,1,1,0,3,0,2
4976,0,0,0,1,0,2
4977,4,3,1,6,0,2
4978,0,0,0,5,0,2
4979,0,0,0,1,0,2
4980,3,2,1,3,0,2
4981,0,0,0,1,0,2
4982,4,2,2,4,0,2
4983,1,1,0,4,0,2
4984,0,0,0,1,0,2
4985,4,2,2,4,0,2
4986,4,3,1,4,0,2
4987,0,0,0,1,0,2
4988,0,0,0,1,0,2
4989,1,1,0,2,0,2
4990,0,0,0,1,0,2
4991,0,0,0,1,0,2
4992,0,0,0,0,0,2
4993,0,0,0,0,0,2
4994,1,1,0,1,0,2
4995,1,1,0,1,0,2
4996,1,1,0,1,0,2
4997,1,1,0,1,0,2
4998,1,1,0,1,0,2
4999,1,1,0,1,0,2
5000,1,1,0,1,0,2
5001,0,0,0,1,0,2
5002,4,1,3,4,1,0
5003,2,1,1,5,0,2
5004,1,1,0,1,0,2
5005,0,0,0,0,0,2
5006,2,2,0,2,0,2
5007,1,0,1,1,1,0
5008,1,1,0,1,0,2
5009,4,2,2,4,0,2
5010,3,1,2,3,1,0
5011,0,0,0,2,0,2
5012,0,0,0,0,0,2
5013,0,0,0,0,0,2
5014,3,3,0,3,0,2
5015,3,2,1,3,0,2
5016,3,2,1,3,0,2
5017,3,2,1,3,0,2
5018,0,0,0,1,0,2
5019,0,0,0,2,0,2
5020,0,0,0,1,0,2
5021,0,0,0,0,0,2
5022,0,0,0,2,0,2
5023,0,0,0,1,0,2
5024,2,2,0,2,0,2
5025,4,4,0,4,0,2
5026,4,4,0,4,0,2
5027,4,4,0,4,0,2
5028,4,4,0,4,0,2
5029,4,4,0,4,0,2
5030,4,4,0,4,0,2
5031,4,4,0,4,0,2
5032,4,4,0,4,0,2
5033,4,4,0,4,0,2
5034,2,0,0,3,0,2
5035,1,1,0,1,0,2
5036,0,0,0,1,0,2
5037,0,0,0,1,0,2
5038,1,1,0,1,0,2
5039,2,2,0,2,0,2
5040,1,0,1,2,0,2
5041,3,2,0,3,0,2
5042,3,2,0,3,0,2
5043,4,4,0,4,0,2
5044,3,2,1,3,0,2
5045,1,1,0,1,0,2
5046,1,0,1,1,1,0
5047,1,0,0,1,0,2
5048,0,0,0,2,0,2
5049,2,0,2,2,1,0
5050,1,1,0,1,0,2
5051,0,0,0,4,0,2
5052,1,0,1,2,0,2
5053,2,0,0,2,0,2
5054,2,0,0,2,0,2
5055,0,0,0,2,0,2
5056,2,2,0,2,0,2
5057,3,1,0,3,0,2
5058,2,2,0,2,0,2
5059,2,0,0,2,0,2
5060,1,0,1,2,0,2
5061,1,0,1,1,1,0
5062,1,0,1,2,0,2
5063,2,2,0,3,0,2
5064,0,0,0,1,0,2
5065,2,2,0,3,0,2
5066,2,0,0,3,0,2
5067,0,0,0,3,0,2
5068,2,0,2,3,1,0
5069,2,2,0,2,0,2
5070,3,3,0,3,0,2
5071,0,0,0,3,0,2
5072,1,0,1,2,0,2
5073,0,0,0,1,0,2
5074,2,2,0,2,0,2
5075,2,2,0,2,0,2
5076,2,1,1,3,0,2
5077,1,0,0,3,0,2
5078,3,0,2,3,1,0
5079,1,1,0,1,0,2
5080,3,2,1,3,0,2
5081,1,1,0,1,0,2
5082,1,0,1,1,1,0
5083,2,0,0,2,0,2
5084,0,0,0,0,0,2
5085,2,0,2,3,1,0
5086,0,0,0,2,0,2
5087,1,0,1,1,1,0
5088,2,0,0,2,0,2
5089,1,0,0,1,0,2
5090,1,0,0,1,0,2
5091,0,0,0,2,0,2
5092,1,1,0,2,0,2
5093,1,1,0,3,0,2
5094,3,1,2,3,1,0
5095,2,2,0,2,0,2
5096,0,0,0,0,0,2
5097,0,0,0,4,0,2
5098,0,0,0,3,0,2
5099,1,1,0,1,0,2
5100,0,0,0,2,0,2
5101,0,0,0,1,0,2
5102,0,0,0,1,0,2
5103,0,0,0,1,0,2
5104,0,0,0,1,0,2
5105,2,2,0,2,0,2
5106,1,0,0,1,0,2
5107,2,2,0,2,0,2
5108,1,0,1,2,0,2
5109,2,2,0,2,0,2
5110,2,2,0,2,0,2
5111,0,0,0,1,0,2
5112,0,0,0,3,0,2
5113,0,0,0,2,0,2
5114,0,0,0,2,0,2
5115,1,1,0,1,0,2
5116,4,3,1,7,0,2
5117,1,0,1,1,1,0
5118,1,1,0,2,0,2
5119,2,1,1,4,0,2
